#Digilent WaveForms Spectrum Analyzer
#Device Name: ADP3450
#Serial Number: DEMO
#Date Time: 2025-04-23 12:34:07.909
#Trace: Trace 1
#Start: 0 Hz
#Stop: 5000 Hz
#BINs: 4097
#Rate: 10000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.53121 V
#Offset: 0.000184734 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.48273 V
#Offset: 4.47872e-05 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F3
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F4
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F5
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F6
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Frequency (Hz),Trace 1 (V),Phase (deg)
102.5390625,4.371967668468759e-05,51.05395300903452
103.759765625,4.459263316903468e-05,44.88725636005057
104.98046875,3.583540714475406e-05,10.20824997481693
106.201171875,5.697704646820286e-05,156.2921961701456
107.421875,7.848834860376185e-05,145.7042125272189
108.642578125,8.475525999485724e-05,139.7950738409269
109.86328125,8.044445686676518e-05,144.3922748390254
111.083984375,6.906572916155978e-05,144.4334042164269
112.3046875,5.982491750203435e-05,128.753240780697
113.525390625,5.874351604074648e-05,107.579739515481
114.74609375,7.112063770227989e-05,90.35534124440304
115.966796875,7.796261767968226e-05,84.83187067682864
117.1875,6.390310964654727e-05,83.64440186872146
118.408203125,5.042859425271084e-05,92.09951396170945
119.62890625,4.660762246399487e-05,115.1305546080582
120.849609375,4.875753276556063e-05,141.2433124072184
122.0703125,5.136767302151041e-05,157.0036641645902
123.291015625,4.546433889782949e-05,169.3507810201975
124.51171875,4.159544059971333e-05,9.296236249108507
125.732421875,3.951079771990419e-05,39.6705244664418
126.953125,4.393413911320098e-05,64.58709613156608
128.173828125,4.710026959567716e-05,64.85500523821419
129.39453125,4.636092272084157e-05,69.04143097033038
130.615234375,3.923484934573772e-05,68.1216705443546
131.8359375,3.493324436285634e-05,34.42388567902898
133.056640625,4.309745644045771e-05,13.87757689987767
134.27734375,4.019928462178725e-05,6.895738776315024
135.498046875,2.771213600439504e-05,5.494471335003944
136.71875,1.123138447482582e-05,51.90826123411907
137.939453125,2.301255209073943e-05,136.1711384128703
139.16015625,2.99949169440626e-05,141.6351651053934
140.380859375,1.651797623176615e-05,136.2522024748411
141.6015625,7.195507144986027e-06,53.60687889193562
142.822265625,1.868143226396544e-05,12.4071052158082
144.04296875,2.405915516408312e-05,175.0915171424323
145.263671875,2.532321262441536e-05,179.2370035862253
146.484375,2.702907440185749e-05,7.068440122181117
147.705078125,3.103639986915613e-05,1.924229461017116
148.92578125,3.509801106635791e-05,5.786155540210224
150.146484375,2.602946790361198e-05,25.22510534610858
151.3671875,2.046066430788595e-05,71.35327915661358
152.587890625,2.395173185722918e-05,82.88658839511795
153.80859375,2.212209082894598e-05,74.45169037683884
155.029296875,2.251317631881344e-05,71.559169445392
156.25,2.969038403122001e-05,66.11958117865763
157.470703125,2.832141419908119e-05,67.91230372962784
158.69140625,1.943501751465905e-05,115.242123190647
159.912109375,2.630018374991364e-05,167.6003411831613
161.1328125,4.031136536306694e-05,21.06822539810745
162.353515625,6.340587815802661e-05,32.08359548537741
163.57421875,8.252048222206863e-05,33.56646126105778
164.794921875,9.808967189703172e-05,29.79130978574063
166.015625,0.0001031054238191635,20.89104515289674
167.236328125,9.147469546667097e-05,16.08678573749687
168.45703125,6.529254215989742e-05,13.66053265952062
169.677734375,3.003610260202059e-05,11.7507109507533
170.8984375,2.279554041799158e-05,102.753084523175
172.119140625,5.038393015733097e-05,123.1616860794757
173.33984375,4.334860166877246e-05,130.7433220890465
174.560546875,1.602747686835754e-05,116.4053768461013
175.78125,1.774179911761901e-05,154.2321384294787
177.001953125,5.745879400535378e-05,130.7386064882013
178.22265625,8.465112671766106e-05,136.1313104959359
179.443359375,8.315126721375825e-05,144.9578949386956
180.6640625,6.805953901608573e-05,141.073979603409
181.884765625,4.641370223478037e-05,145.1588385207538
183.10546875,2.932575572758377e-05,0.7113647282657659
184.326171875,2.327969905157183e-05,29.03047321899822
185.546875,3.345791954563672e-05,22.79856138189993
186.767578125,5.470210048384053e-05,11.2901914276038
187.98828125,6.480559960931588e-05,8.896212475885939
189.208984375,7.540126939408371e-05,10.8800500529166
190.4296875,8.597919848715955e-05,10.50680136779214
191.650390625,8.245958450154076e-05,11.36637735292842
192.87109375,6.717795621654629e-05,8.881011841962207
194.091796875,5.665056990961483e-05,167.0082864669264
195.3125,6.742941909215878e-05,147.1633412691978
196.533203125,6.997675222077981e-05,139.9796240309186
197.75390625,5.991497278603499e-05,133.2908767447228
198.974609375,5.072517317593571e-05,142.19283525535
200.1953125,3.808345544106569e-05,164.1301781617609
201.416015625,1.83610412322936e-05,47.58381408581069
202.63671875,3.779139954549724e-05,97.99447472947814
203.857421875,4.489924869143984e-05,91.59266468000445
205.078125,3.972900962438781e-05,84.72065430152699
206.298828125,3.51262009180666e-05,82.00188219143524
207.51953125,3.21128528529561e-05,66.7541590588928
208.740234375,2.612967709372771e-05,52.64873352373201
209.9609375,1.569593753806052e-05,67.7794477059274
211.181640625,1.945046789662938e-05,101.2200782594606
212.40234375,2.839036315538476e-05,107.7084356501959
213.623046875,3.214424457871122e-05,117.6633904232593
214.84375,4.562404150131561e-05,136.2484407298184
216.064453125,6.692120134138996e-05,143.324480448112
217.28515625,7.508010425027983e-05,144.9750908616065
218.505859375,7.544393738513015e-05,142.6035907392089
219.7265625,6.361324442897308e-05,119.7128287596679
220.947265625,6.314553783562945e-05,79.81545395486144
222.16796875,6.135974695955116e-05,59.86057079649758
223.388671875,5.484960478586335e-05,35.69014267681521
224.609375,5.43674625541932e-05,13.87196298957288
225.830078125,4.010149689459544e-05,177.6490314780133
227.05078125,3.2659103267674e-05,163.7181463109005
228.271484375,2.623046210178934e-05,161.9641627567458
229.4921875,5.15598233268118e-06,60.78795998448302
230.712890625,2.806538554508088e-05,9.166723414179252
231.93359375,3.377509500115971e-05,19.95626538791729
233.154296875,3.978175401125517e-05,34.02079821999525
234.375,4.122339101224517e-05,51.0614827301429
235.595703125,4.504964366476796e-05,81.08651210126439
236.81640625,5.70857320401576e-05,95.13172589985055
238.037109375,5.399078619237717e-05,105.0731085720703
239.2578125,4.243226339025548e-05,112.2957573014839
240.478515625,3.378376561432827e-05,104.6082343960708
241.69921875,1.656278469958227e-05,123.8438380161967
242.919921875,2.392380096107496e-05,46.12767380021813
244.140625,4.14055444414374e-05,63.72808039317695
245.361328125,4.687741754796963e-05,70.41982981810985
246.58203125,5.10329017504698e-05,78.01344598174313
247.802734375,5.118222209425419e-05,87.88237648496889
249.0234375,4.108068533333469e-05,88.60066181095917
250.244140625,3.581174376929174e-05,75.33221843637038
251.46484375,3.637433104312157e-05,66.37588916400217
252.685546875,2.456691770525257e-05,55.37668311170793
253.90625,5.797157665314353e-06,169.6195458250235
255.126953125,3.185882733170998e-05,28.08033988729173
256.34765625,3.400305237447587e-05,35.1444808964756
257.568359375,3.040659258791759e-05,178.4033299768428
258.7890625,4.899818011302035e-05,135.9422044269428
260.009765625,5.513321162288074e-05,111.1536658969858
261.23046875,5.266734689436796e-05,100.7166667441808
262.451171875,4.140604677857901e-05,102.5231889425177
263.671875,9.028360129506874e-06,60.23339466173873
264.892578125,2.848218056367937e-05,104.7997269217756
266.11328125,4.691983943586783e-05,75.73547691874734
267.333984375,6.088014243524178e-05,55.40370404320549
268.5546875,6.685387061255924e-05,35.84190448948716
269.775390625,6.839851812225141e-05,25.27493703494007
270.99609375,7.03339672240854e-05,31.04390534455061
272.216796875,6.543266327723544e-05,33.71617455043084
273.4375,5.632128450455578e-05,30.4063888285901
274.658203125,4.762918631463061e-05,29.76867518446864
275.87890625,3.178702921372494e-05,12.76297313340312
277.099609375,1.788762950177994e-05,144.445797769765
278.3203125,1.661718692250009e-05,32.55700944376885
279.541015625,3.5426865599308e-05,169.9902351329578
280.76171875,4.150759181200174e-05,153.1410576511672
281.982421875,3.647224825469712e-05,142.0477180958214
283.203125,3.82085335568865e-05,112.3969611761647
284.423828125,5.711864555657372e-05,93.15902479675965
285.64453125,6.383424178463214e-05,84.52404810987326
286.865234375,6.38387969495885e-05,72.81861450799884
288.0859375,6.821459033156554e-05,63.27629379819825
289.306640625,7.000938300034643e-05,41.41239847288954
290.52734375,8.203776289344986e-05,20.09631343260441
291.748046875,8.712281214758857e-05,26.84681382512053
292.96875,8.661686019138096e-05,39.71883249418037
294.189453125,6.934311312733651e-05,50.03772813573703
295.41015625,5.259922170328625e-05,81.55021666819391
296.630859375,4.915460398308293e-05,114.3197196955977
297.8515625,4.343562295702453e-05,142.885688892153
299.072265625,4.091882361282267e-05,162.2978636914746
300.29296875,3.813328098099925e-05,159.0063454358767
301.513671875,3.646178667378607e-05,137.3413542250726
302.734375,3.03085772024247e-05,117.0476116520241
303.955078125,2.264924579588092e-05,111.2155416327859
305.17578125,7.601808604988925e-06,169.4802296910927
306.396484375,3.032516446490039e-05,81.95345406079262
307.6171875,5.083996370786743e-05,91.43918751785726
308.837890625,5.316345172631908e-05,106.4215294238979
310.05859375,4.44956071032715e-05,134.5438003038083
311.279296875,4.473044905653663e-05,171.2590909667376
312.5,4.984234429094087e-05,23.51704756495866
313.720703125,4.854623594324037e-05,50.38355452366848
314.94140625,4.571996467851915e-05,65.58958597476891
316.162109375,5.25255058143669e-05,71.18287890732442
317.3828125,5.288963657995044e-05,63.50295388902044
318.603515625,4.099539866336032e-05,37.30558140966563
319.82421875,3.121965802289902e-05,14.88080424469749
321.044921875,1.934038212637517e-05,12.10797168191494
322.265625,2.002988164063692e-06,8.651016780286058
323.486328125,1.399403129715231e-05,153.392269302778
324.70703125,2.126380996933759e-05,115.4536032944647
325.927734375,1.481581399849165e-05,71.96441327226552
327.1484375,2.014472194672196e-05,5.719976909399825
328.369140625,3.535058056661015e-05,174.5807703180605
329.58984375,4.019090544691878e-05,166.7533572889377
330.810546875,3.720450251907157e-05,158.0543607521916
332.03125,3.112791415917992e-05,155.7325924154538
333.251953125,2.103630805159754e-05,145.7617483573828
334.47265625,2.16961333015104e-05,103.1269755098195
335.693359375,1.722814198778851e-05,69.75225045543033
336.9140625,2.070337371405538e-05,161.5153356537712
338.134765625,3.774956523950317e-05,165.369252231988
339.35546875,4.031920030415836e-05,176.6783857000912
340.576171875,2.779746850815078e-05,4.912722032646791
341.796875,2.414018288545694e-05,59.72694385635766
343.017578125,4.429844811418664e-05,110.6374183092831
344.23828125,6.001490542474253e-05,134.2045640880253
345.458984375,5.352649070157738e-05,134.4206567358929
346.6796875,4.512627151283881e-05,110.8251634406896
347.900390625,3.987241596085089e-05,80.49401448539673
349.12109375,4.135240672956074e-05,39.81559668125858
350.341796875,4.894320455498872e-05,19.8275263771189
351.5625,3.35664521686182e-05,179.4560557466264
352.783203125,1.779965616492677e-05,120.5388427615187
354.00390625,7.343516283972957e-06,46.71910752291467
355.224609375,1.537330023873578e-05,121.4663112651527
356.4453125,2.998745781739655e-05,97.22637766022321
357.666015625,3.67780414202031e-05,83.01017177000566
358.88671875,2.38442695865027e-05,58.21145519861857
360.107421875,2.016164513896151e-05,11.0399497436732
361.328125,1.967727381444774e-05,151.1876351855663
362.548828125,2.5020915554021e-05,104.6516427798186
363.76953125,1.190511946268726e-05,84.42369241579841
364.990234375,2.148730708229147e-05,136.6712730319206
366.2109375,4.96499574461917e-05,140.8022336422591
367.431640625,6.545722288508985e-05,127.150158280479
368.65234375,6.717996487299728e-05,103.6499185404333
369.873046875,6.256721951301207e-05,84.95880483713523
371.09375,6.485775683731583e-05,70.70273534703286
372.314453125,6.586853617083311e-05,62.78604373029491
373.53515625,5.415497257594235e-05,66.63880438083309
374.755859375,3.699869938391837e-05,79.68073326334297
375.9765625,2.868877745049535e-05,74.88031430637457
377.197265625,4.229125737416742e-05,44.69152058961797
378.41796875,7.082027589449321e-05,29.31553279004732
379.638671875,9.439899888513789e-05,28.35260588047101
380.859375,9.166281919580767e-05,32.89841008511759
382.080078125,6.787869112814156e-05,37.09702588174785
383.30078125,3.458743536954099e-05,54.52460264539672
384.521484375,2.246978181912535e-05,165.9004644165105
385.7421875,3.711138748221069e-05,14.83539865932872
386.962890625,2.734358804643042e-05,15.92784839838992
388.18359375,2.3020859410898e-05,35.97096907509202
389.404296875,1.850828860323697e-05,59.65683986771398
390.625,1.622332286147694e-05,124.9882449363633
391.845703125,4.610489540133864e-05,147.5176694365305
393.06640625,7.140207300187332e-05,143.8408453141237
394.287109375,8.065333943209966e-05,139.2826956927307
395.5078125,7.541236043452725e-05,136.4207485332043
396.728515625,4.531454580228289e-05,119.7136588944111
397.94921875,2.635277985678559e-05,62.72775492502056
399.169921875,2.511038813005102e-05,42.98980006033761
400.390625,1.773084842905234e-05,87.36289387539935
401.611328125,2.801437934989168e-05,143.2467152112837
402.83203125,4.391839854449592e-05,157.9208591994921
404.052734375,5.839086731012392e-05,169.135523515706
405.2734375,6.46711258902621e-05,178.2730980146681
406.494140625,5.776099069842854e-05,170.2116773909993
407.71484375,4.828617036009875e-05,154.7610253732247
408.935546875,3.636274131194545e-05,153.9349270488264
410.15625,2.391958892770095e-05,155.7643502759343
411.376953125,9.350305146400544e-06,157.1981781940754
412.59765625,5.662831978935566e-06,93.35652683518039
413.818359375,2.625817364105025e-05,100.0057329459346
415.0390625,4.802046395067642e-05,102.53310287452
416.259765625,4.941138573369223e-05,104.9666983378653
417.48046875,3.576486746641963e-05,139.8313098976022
418.701171875,3.629471847385576e-05,18.57321493322001
419.921875,4.884033660473145e-05,65.70772688887715
421.142578125,6.274193808401189e-05,81.15929008465849
422.36328125,6.477740205413565e-05,92.6347447049306
423.583984375,6.679821105783475e-05,109.0605689798871
424.8046875,5.582000389612897e-05,126.2050207558651
426.025390625,4.772657353807072e-05,151.0379467493186
427.24609375,4.715233965131169e-05,173.4825883783388
428.466796875,4.033750992376675e-05,19.0347329808243
429.6875,2.782004054066246e-05,34.59384498288129
430.908203125,1.561972417768323e-05,48.10217065870615
432.12890625,1.218303623777145e-05,71.77714695424737
433.349609375,1.41954902072959e-05,48.63967596426636
434.5703125,1.892359105650907e-05,32.6776641620599
435.791015625,1.88983652149251e-05,14.53531309061293
437.01171875,2.056572148786863e-05,144.1766673107821
438.232421875,3.176326292383539e-05,92.99080886505882
439.453125,4.009071444861478e-05,71.92387061159059
440.673828125,4.019484721183742e-05,58.98779891558345
441.89453125,3.651074307344833e-05,41.96471020915031
443.115234375,1.839545473241274e-05,19.23710419756465
444.3359375,1.43345790686476e-05,63.85993438413891
445.556640625,4.150526321611086e-05,49.61125547289062
446.77734375,6.21977836304e-05,57.5777329999741
447.998046875,7.189598575095226e-05,75.29868403920018
449.21875,7.447180928700244e-05,96.86169782400867
450.439453125,7.516025728498874e-05,114.9555044947037
451.66015625,7.622311600876053e-05,126.9715984227527
452.880859375,6.390608035399869e-05,132.8363372423696
454.1015625,3.352923863438444e-05,130.1419186576902
455.322265625,1.347471514095611e-05,90.27056327819092
456.54296875,2.028088072144175e-05,34.33345716364257
457.763671875,3.868911632992882e-05,13.27119234569312
458.984375,4.734730063224787e-05,10.77184607037795
460.205078125,4.841392276939213e-05,19.80326962822419
461.42578125,4.966608162580292e-05,22.26381956794898
462.646484375,4.658980175980961e-05,18.36285972915378
463.8671875,4.909069985669308e-05,10.52261077124817
465.087890625,5.150493057633797e-05,2.610729124209602
466.30859375,3.982175435184212e-05,10.93612663521632
467.529296875,2.411644682457755e-05,47.34444686682024
468.75,3.005320865838866e-05,99.84729997064814
469.970703125,5.501026931794295e-05,108.1678694851872
471.19140625,6.433047895667791e-05,102.916103880922
472.412109375,4.367120026185613e-05,81.74863710508795
473.6328125,3.91615177772202e-05,15.96637201871413
474.853515625,6.732563991736153e-05,159.3862050410469
476.07421875,8.633789886400723e-05,141.6528938081473
477.294921875,9.277814761708266e-05,130.2974440682054
478.515625,8.557872758692026e-05,130.5722014503756
479.736328125,5.737470876219705e-05,144.7093749724175
480.95703125,3.37311658823678e-05,164.7620985975056
482.177734375,2.721641713074021e-05,15.60551781200942
483.3984375,3.942037909698443e-05,40.4117291369458
484.619140625,4.145136400648427e-05,30.82152996112018
485.83984375,4.20006292620956e-05,6.593772422878664
487.060546875,5.098636125313468e-05,172.7128360645451
488.28125,5.657497157972077e-05,163.8297900011425
489.501953125,5.865487583988118e-05,154.5670631185632
490.72265625,5.713650936993894e-05,149.9657335216037
491.943359375,4.575083888257036e-05,149.0536701856679
493.1640625,4.014598665614013e-05,149.3497549367164
494.384765625,4.531428144393254e-05,160.3002576380202
495.60546875,4.316541379368391e-05,173.3009744581931
496.826171875,3.954480338578184e-05,176.0646295622669
498.046875,5.071835564713786e-05,175.6415752463996
499.267578125,5.228768518304647e-05,169.0475505684324
500.48828125,4.452850624488737e-05,144.3156598320683
501.708984375,4.60015536112783e-05,133.909008419788
502.9296875,4.363345545119149e-05,128.3056368945735
504.150390625,3.826681445075535e-05,119.4115189529753
505.37109375,3.13680051478329e-05,134.5730768097995
506.591796875,1.945030741022259e-05,145.0266649467185
507.8125,2.719959159777653e-06,63.94652670062496
509.033203125,1.743081529771411e-05,174.6852955957592
510.25390625,3.888816428148211e-05,175.4170308889064
511.474609375,4.979884653427672e-05,162.5550469200886
512.6953125,4.327997564558216e-05,154.915923355993
513.916015625,2.875008024382441e-05,164.5075278558855
515.13671875,1.437029739043993e-05,137.8554559388908
516.357421875,1.664960391468929e-05,67.38285462936994
517.578125,1.215639040377178e-05,37.26507727923173
518.798828125,4.18271091328755e-06,0.7025037037671675
520.01953125,1.533388663537787e-05,20.93068107878887
521.240234375,2.455829286192711e-05,65.27277853815021
522.4609375,4.283285389906254e-05,83.08738376373685
523.681640625,5.445415145446018e-05,96.41052085942437
524.90234375,5.941574612937716e-05,116.7128816188884
526.123046875,6.41445288281165e-05,127.8211250029232
527.34375,5.982884057529307e-05,133.9380206446396
528.564453125,4.870517176061618e-05,156.530438308498
529.78515625,5.452355215896814e-05,176.1036067083991
531.005859375,6.736625804749104e-05,4.029897416667962
532.2265625,7.49165431019171e-05,11.57548644774229
533.447265625,7.399978692564163e-05,13.68943112393053
534.66796875,6.973202847009536e-05,14.4173555052666
535.888671875,6.489235727161304e-05,14.52438644886586
537.109375,5.840901824448413e-05,17.10583070277109
538.330078125,5.03786103429607e-05,25.1398180504141
539.55078125,4.818469052021184e-05,33.00572364098743
540.771484375,5.558452701904444e-05,35.07669047939332
541.9921875,6.123357447882924e-05,29.09350159308528
543.212890625,6.202377104766963e-05,14.52537449107675
544.43359375,7.191990843733199e-05,171.8468841537659
545.654296875,8.518668700851065e-05,156.2734626734188
546.875,7.705067839820633e-05,152.072872100536
548.095703125,5.770242171271999e-05,161.5838369526337
549.31640625,4.346845714855454e-05,15.62625995767691
550.537109375,4.736681501401662e-05,57.53063144968213
551.7578125,4.903840050929122e-05,68.65172811022256
552.978515625,2.8905191475317e-05,73.98494427331867
554.19921875,1.68419726902838e-05,159.6992025165212
555.419921875,3.54985816659469e-05,18.21846832093416
556.640625,4.962100828351324e-05,27.08893739347761
557.861328125,5.532588725728339e-05,26.03964431296335
559.08203125,5.360977584044661e-05,30.21144126120454
560.302734375,5.621847735792744e-05,40.11811187105694
561.5234375,5.529034654919945e-05,51.58418658464369
562.744140625,4.557069738992552e-05,46.74855665324851
563.96484375,4.665935517421019e-05,14.90375670028177
565.185546875,4.345253272921479e-05,173.0969631628994
566.40625,2.797493124689085e-05,138.2914492201635
567.626953125,1.369753429387508e-05,90.62872626412589
568.84765625,2.611491929804236e-05,161.8813103214181
570.068359375,5.203494073666416e-05,151.935779478557
571.2890625,5.356303182744369e-05,145.8343634325659
572.509765625,4.094179861875861e-05,122.85545593947
573.73046875,3.521543075924875e-05,74.12996444668474
574.951171875,3.847250361399259e-05,39.54622692980424
576.171875,3.361613537107383e-05,37.32952081950778
577.392578125,2.178308980487731e-05,50.50680091734269
578.61328125,8.506237360629964e-06,87.09643257935153
579.833984375,5.490981556761104e-06,94.69528006311673
581.0546875,1.654139177119609e-05,10.95418050202389
582.275390625,3.485673017514229e-05,4.52401124419302
583.49609375,4.605149085873389e-05,4.931711494475726
584.716796875,4.475727999724105e-05,170.2073274200545
585.9375,3.695690173993639e-05,147.8284336673432
587.158203125,2.271367110121433e-05,140.0039577116035
588.37890625,1.094241043971062e-05,155.3778647171834
589.599609375,1.332078780955989e-05,25.4107314233452
590.8203125,2.759447033545735e-05,63.51254594438253
592.041015625,3.398635484779436e-05,79.09199536826911
593.26171875,2.904250928497266e-05,67.40301966601328
594.482421875,2.783254486767899e-05,62.54950899495966
595.703125,2.916637871023106e-05,79.90568512470456
596.923828125,4.141340740360656e-05,72.95676032542615
598.14453125,4.429375479178985e-05,71.0404300383528
599.365234375,2.397602897001218e-05,86.85631414228085
600.5859375,1.331217842667862e-05,26.67342633653785
601.806640625,5.33549578590923e-05,57.01673676398588
603.02734375,8.538936607294945e-05,63.27548758697933
604.248046875,9.508450950657251e-05,70.77396946079556
605.46875,7.84100648879447e-05,77.58179210816331
606.689453125,3.884221334585082e-05,91.93830152723707
607.91015625,6.91960998906333e-06,2.416954183359626
609.130859375,3.139845059710797e-05,81.49399940313565
610.3515625,5.261584924912774e-05,80.12528915072161
611.572265625,6.521145543581875e-05,78.8076118148313
612.79296875,6.764094414580315e-05,66.87127950632733
614.013671875,6.371492924769234e-05,47.50978356006696
615.234375,4.67819977959039e-05,37.38560572065407
616.455078125,2.578093167406533e-05,20.47498092998386
617.67578125,2.308698344522519e-05,132.6697899468252
618.896484375,4.228524591876066e-05,102.021285022915
620.1171875,4.176209650445118e-05,92.95196253934665
621.337890625,3.37851454436499e-05,76.11689625277768
622.55859375,3.781052098246877e-05,61.17798807823633
623.779296875,4.509279528975683e-05,45.12081870885591
625,5.04734072753944e-05,33.24732607040598
626.220703125,4.140268438735421e-05,24.33159693641428
627.44140625,2.499526614060548e-05,19.04436677313501
628.662109375,1.546470857920346e-05,33.37798490705209
